,text,tag,label
173,The government passed a law to increase the availability of affordable housing in order to reduce homelessness and improve living standards.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,intend
174,The government passed a law to increase the availability of public transportation in order to reduce traffic congestion and improve air quality.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
175,The government passed a law to provide tax incentives to businesses that invest in research and development in order to promote innovation and economic growth.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
176,The government passed a law to increase the availability of renewable energy sources in order to reduce air pollution and conserve natural resources.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
177,The government passed a law to increase access to childcare in an effort to reduce poverty.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,intend
178,The government passed a law to increase access to renewable energy sources in an effort to reduce carbon emissions.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
179,The government passed a law to increase access to voting rights in an effort to increase voter turnout.,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,intend
180,The government passed a law to increase access to legal aid in an effort to reduce crime.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,intend
181,The government passed a law to increase access to job opportunities in an effort to reduce unemployment.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,intend
182,"The government has implemented a new policy to provide tax credits to businesses that hire new employees, in an effort to reduce unemployment.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
183,"The government has introduced a new program to provide job training and education services to those who are underemployed, in an effort to reduce long-term underemployment.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,intend
184,"The government has passed a new law to increase the availability of affordable childcare, in an effort to reduce the burden of childcare costs on working families.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,intend
185,The government is introducing a new tax on luxury goods in an effort to raise revenue for social programs.,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
186,"The government is introducing a new law to protect the rights of immigrants, in an effort to ensure equal access to services and opportunities.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
187,"The government is introducing a new law to protect the rights of indigenous people, in an effort to ensure their cultural heritage is respected.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
188,"The government is introducing a new law to protect the rights of women, in an effort to ensure equal access to education and employment.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
189,"The government is introducing a new law to protect the rights of LGBTQ+ people, in an effort to ensure equal access to services and opportunities.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
190,"The government is introducing a new law to protect the rights of people with disabilities, in an effort to ensure equal access to services and opportunities.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
191,"The government is introducing a new law to protect the rights of religious minorities, in an effort to ensure equal access to services and opportunities.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
192,"The government is introducing a new law to protect the rights of victims of hate crimes, in an effort to ensure justice and accountability.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
193,The government passed a law to increase access to clean energy sources and reduce air pollution.,0 0 intention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
194,The government passed a law to increase access to renewable energy sources and reduce dependence on fossil fuels.,0 0 intention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
195,The government passed a law to increase access to green spaces and reduce urban sprawl.,0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
196,The government passed a law to increase access to public parks and reduce environmental degradation.,0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
197,The government passed a law to increase access to public services and reduce poverty.,0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0,intend
198,"The president signed an executive order to protect the rights of immigrants and refugees, in an effort to ensure fair treatment and access to services.",0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
199,"The government is introducing a new law to protect the rights of Indigenous peoples, in an effort to ensure access to land and resources.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
200,"The government is introducing a new law to protect the rights of religious minorities, in an effort to promote freedom of religion.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
201,"The government is introducing a new law to protect the rights of women, in an effort to ensure equal access to education and employment opportunities.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
202,"The government is introducing a new law to protect the rights of people with disabilities, in an effort to ensure access to services and accommodations.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
203,"The government is introducing a new law to protect the rights of the disabled, in an effort to ensure their access to services and opportunities.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
204,"The government is introducing a new law to protect the rights of the elderly, in an effort to ensure their access to quality care and services.",0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
205,"The government is introducing a new law to protect the rights of the LGBTQ+ community, in an effort to ensure their safety and acceptance.",0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,intend
206,"The government is introducing a new law to protect the rights of victims of domestic violence, in an effort to ensure their safety and access to justice.",0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
207,"The government is introducing a new law to protect the rights of victims of sexual assault, in an effort to ensure their safety and access to justice.",0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
208,"The government has implemented a new policy to provide financial assistance to small businesses, in an effort to stimulate economic growth.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
209,"The government has passed a new law to increase the availability of affordable childcare, in an effort to reduce the burden on working families.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
210,"The government is introducing a new law to protect the rights of consumers, in an effort to ensure fair prices and quality products.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
211,"The government is introducing a new law to protect the rights of the disabled, in an effort to ensure equal access to services and opportunities.",0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
212,The government passed a law to increase access to education in an effort to improve educational outcomes.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
213,The government passed a law to increase access to job training programs in an effort to reduce unemployment.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,intend
214,The government passed a law to increase access to public parks and green spaces in an effort to improve air quality.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
215,"The government passed a law to increase access to financial services, in an effort to reduce poverty.",0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
216,"The government passed a law to increase access to clean water, in an effort to reduce water-borne diseases.",0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,intend
217,"The government passed a law to increase access to renewable energy, in an effort to reduce carbon emissions.",0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
218,"The government passed a law to increase access to technology, in an effort to promote economic growth.",0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
219,"The government passed a law to increase the minimum wage, in an effort to reduce poverty and improve living standards.",0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
220,"The government passed a law to increase access to healthcare, in an effort to reduce health disparities and improve public health.",0 0 0 0 0 0 intention 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
221,"The government passed a law to increase access to affordable housing, in an effort to reduce homelessness and improve living conditions.",0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
222,"The government passed a law to increase access to public transportation, in an effort to reduce traffic congestion and improve air quality.",0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
223,"The government passed a law to increase access to clean energy sources, in an effort to reduce greenhouse gas emissions and combat climate change.",0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
224,The government passed a law to protect the rights of victims of wage theft and ensure their access to services.,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
225,The government passed a law to protect the rights of victims of workplace harassment and ensure their access to services.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
226,The government passed a law to protect the rights of victims of discrimination in housing and ensure their access to services.,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
227,The government passed a law to protect the rights of victims of discrimination in education and ensure their access to services.,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
228,The government passed a law to protect the rights of victims of discrimination in employment and ensure their access to services.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
229,The government passed a law to protect the rights of victims of discrimination in public accommodations and ensure their access to services.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
230,The government passed a law to protect the rights of victims of discrimination in credit and lending and ensure their access to services.,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
231,The government passed a law to protect the rights of victims of discrimination in health care and ensure their access to services.,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
232,The government passed a law to protect the rights of victims of discrimination in insurance and ensure their access to services.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
233,The government passed a law to protect the rights of victims of discrimination in the criminal justice system and ensure their access to services.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
234,The government passed a law to increase taxes on the wealthy in an effort to reduce income inequality.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
235,The government passed a law to increase funding for public education in an effort to improve educational outcomes.,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0 0,intend
236,The government passed a law to increase access to healthcare in an effort to improve public health.,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 effect 0 0 0,intend
237,The government passed a law to increase access to affordable housing in an effort to reduce homelessness.,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0,intend
238,The government passed a law to increase access to public transportation in an effort to reduce traffic congestion.,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0 0,intend
239,"The government passed a law to increase the minimum wage, in an effort to improve the standard of living for low-income workers.",0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,intend
240,"The government passed a law to increase taxes on the wealthy, in an effort to reduce income inequality.",0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
241,"The government passed a law to increase access to healthcare, in an effort to improve public health.",0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,intend
