,Unnamed: 0,sentence,trigger1,trigger2,tag,label
541,570,The United Nations has imposed an arms embargo on Libya in an effort to prevent the government from using weapons against its own citizens.,Arms embargo,using,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
542,571,The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,Economic sanctions,developing,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
543,572,The United Nations has imposed an arms embargo on Yemen in an effort to prevent the government from using weapons against its own citizens.,Arms embargo,using,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
544,573,The government has implemented a series of measures to prevent the sale of illegal drugs.,measures,sale,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
545,574,The government has implemented a series of measures to prevent the sale of weapons to terrorists.,measures,weapons,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0,prevent
546,575,The United Nations has imposed a trade embargo on Syria in an effort to prevent the country from destabilizing the region.,Embargo,Destabilizing,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
547,576,The United Nations has imposed a no-fly zone over Iraq in an effort to prevent further violence against civilians.,No-fly,Violence,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
548,577,The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from destabilizing the region.,Arms,Destabilizing,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
549,578,The United Nations has imposed economic sanctions on a country in an effort to prevent it from supporting terrorist activities.,sanctions,terrorist,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,prevent
550,579,The United Nations has imposed an arms embargo on a country in an effort to prevent it from committing human rights abuses.,embargo,abuses,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
551,580,The United Nations has imposed an arms embargo on a country in an effort to prevent it from becoming a base for terrorism.,embargo,terrorism,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
552,581,The United Nations has imposed an arms embargo on a country in an effort to prevent it from engaging in aggressive military action.,embargo,aggressive military action,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
